Recognition Log: Kshitij Sinha(1416-0481) Hritik Baweja(5667-7397) // [$1 RECOGNITION ALGORITHM] // [Unistroke Gesture Logs] // USER-DEPENDENT RANDOM-100
User[all-users],GestureType[all-gestures-types],RandomIteration[1to100],#ofTrainingExamples[E],TotalSizeOfTrainingSet[count],TrainingSetContents[specific-gesture-instances],Candidate[specific-instance],RecoResultGestureType[what-was-recognized],CorrectIncorrect[1or0],RecoResultScore,RecoResultBestMatch[specific-instance],RecoResultNBestSorted[instance-and-score]
1,Two,1,5,50,"['Zero01', 'Zero03', 'Zero06', 'Zero05', 'Zero09', 'One10', 'One09', 'One04', 'One06', 'One07', 'Two01', 'Two06', 'Two10', 'Two02', 'Two08', 'Three10', 'Three06', 'Three03', 'Three08', 'Three09', 'Four06', 'Four08', 'Four04', 'Four03', 'Four09', 'Five06', 'Five07', 'Five05', 'Five03', 'Five02', 'Six02', 'Six08', 'Six05', 'Six04', 'Six10', 'Seven08', 'Seven09', 'Seven03', 'Seven10', 'Seven04', 'Eight10', 'Eight04', 'Eight09', 'Eight07', 'Eight01', 'Nine07', 'Nine09', 'Nine10', 'Nine03', 'Nine05']",Two04,Two02,1,0.96,Two02,"{'Two02': 0.9622975892037713, 'Two06': 0.9469992153126896, 'Two01': 0.9332151337335399, 'Two10': 0.9285334779163874, 'Two08': 0.9100539910399543, 'Seven04': 0.8791294611171445, 'Seven03': 0.8632909258199769, 'One09': 0.8167658170196209, 'Seven10': 0.787310515805193, 'Seven09': 0.7790128225772373, 'One06': 0.7617451809840387, 'One10': 0.761745180984007, 'Three03': 0.7315585657405042, 'Three06': 0.7265757125354895, 'Three10': 0.726491376553861, 'Seven08': 0.7214561457218498, 'Three09': 0.7172033458142698, 'Three08': 0.6904165250549401, 'One04': 0.6789976063841552, 'Five06': 0.6591535998660061, 'Five07': 0.6590108071397095, 'Five05': 0.6583424803052708, 'One07': 0.6548777984760533, 'Five03': 0.6201458040773671, 'Five02': 0.5906382378478063, 'Nine03': 0.5506910515150445, 'Six04': 0.5281448535926857, 'Six10': 0.49638034707968837, 'Nine10': 0.4445504390559383, 'Four06': 0.4314302370595319, 'Nine09': 0.42747668357101076, 'Nine07': 0.39070587654472866, 'Nine05': 0.38437877794103137, 'Six05': 0.37047392546981095, 'Six08': 0.3667040305879302, 'Zero06': 0.36499641470360666, 'Zero03': 0.3636665419713505, 'Zero05': 0.356818328685905, 'Four03': 0.3439473480142555, 'Four09': 0.34091613380181685, 'Six02': 0.33919146246165677, 'Four04': 0.3325865225578689, 'Zero01': 0.31801351907765607, 'Four08': 0.31639955837561184, 'Eight09': 0.30462436117480085, 'Eight07': 0.28772250078803496, 'Zero09': 0.27313292851015947, 'Eight01': 0.2631082011578352, 'Eight10': 0.23074608128706608, 'Eight04': 0.22834258419758846}"
1,Three,1,5,50,"['Zero01', 'Zero03', 'Zero06', 'Zero05', 'Zero09', 'One10', 'One09', 'One04', 'One06', 'One07', 'Two01', 'Two06', 'Two10', 'Two02', 'Two08', 'Three10', 'Three06', 'Three03', 'Three08', 'Three09', 'Four06', 'Four08', 'Four04', 'Four03', 'Four09', 'Five06', 'Five07', 'Five05', 'Five03', 'Five02', 'Six02', 'Six08', 'Six05', 'Six04', 'Six10', 'Seven08', 'Seven09', 'Seven03', 'Seven10', 'Seven04', 'Eight10', 'Eight04', 'Eight09', 'Eight07', 'Eight01', 'Nine07', 'Nine09', 'Nine10', 'Nine03', 'Nine05']",Three07,Three09,1,0.95,Three09,"{'Three09': 0.9490059833325093, 'Three06': 0.9273708759180368, 'Three03': 0.9191967093352167, 'Three10': 0.9125536187396975, 'Three08': 0.870462210205166, 'Seven04': 0.8081058853664165, 'Seven03': 0.7805692613006314, 'One06': 0.764727654030789, 'One10': 0.7647276540307706, 'Two06': 0.744273790343345, 'One09': 0.7427598488351738, 'Two08': 0.7355717317840541, 'Seven10': 0.7318647129406531, 'Two02': 0.729483171713541, 'Seven09': 0.7200786947593563, 'Two01': 0.7162748728998927, 'Two10': 0.6996688691007091, 'Five06': 0.6973441987006286, 'Five05': 0.6912403403863636, 'Seven08': 0.6859910529101284, 'Five03': 0.6810653753247782, 'One07': 0.6653947867783876, 'One04': 0.6365004664247884, 'Five02': 0.6145364004067443, 'Five07': 0.5933772895322993, 'Nine03': 0.5693155340627667, 'Six04': 0.5479494555830017, 'Six10': 0.5376463340028822, 'Four06': 0.5251698600033787, 'Nine10': 0.4843620223467281, 'Nine09': 0.46266122702889756, 'Six05': 0.4474161422318774, 'Six02': 0.434050822651997, 'Four09': 0.42738602333897635, 'Nine07': 0.4255938786007707, 'Six08': 0.42394524054154314, 'Four03': 0.42315224117434946, 'Four04': 0.4049398958529643, 'Nine05': 0.4027336355782014, 'Four08': 0.3944493647879602, 'Zero03': 0.38409473709583164, 'Zero06': 0.3786110637337696, 'Zero05': 0.3663515947387258, 'Eight09': 0.3591662103214114, 'Eight07': 0.35152158530427013, 'Eight01': 0.3418179102892648, 'Eight04': 0.3393262467756938, 'Zero01': 0.33892712677192394, 'Eight10': 0.3329899112999454, 'Zero09': 0.3091135228449513}"
1,Four,1,5,50,"['Zero01', 'Zero03', 'Zero06', 'Zero05', 'Zero09', 'One10', 'One09', 'One04', 'One06', 'One07', 'Two01', 'Two06', 'Two10', 'Two02', 'Two08', 'Three10', 'Three06', 'Three03', 'Three08', 'Three09', 'Four06', 'Four08', 'Four04', 'Four03', 'Four09', 'Five06', 'Five07', 'Five05', 'Five03', 'Five02', 'Six02', 'Six08', 'Six05', 'Six04', 'Six10', 'Seven08', 'Seven09', 'Seven03', 'Seven10', 'Seven04', 'Eight10', 'Eight04', 'Eight09', 'Eight07', 'Eight01', 'Nine07', 'Nine09', 'Nine10', 'Nine03', 'Nine05']",Four10,Four03,1,0.88,Four03,"{'Four03': 0.8796569627957109, 'Four06': 0.8696418393167312, 'Four09': 0.8671341437765316, 'Four08': 0.7857032699086672, 'Four04': 0.7576438136402417, 'Six02': 0.7181487143429258, 'Six08': 0.7041297197143788, 'Zero06': 0.6710564266040446, 'Six05': 0.6586459896103127, 'Zero09': 0.6469487775776597, 'Zero03': 0.6438056038501198, 'Zero01': 0.6401788117639513, 'Zero05': 0.630496552048842, 'Eight10': 0.5698677957864292, 'Eight09': 0.536622320767401, 'One10': 0.5271167390479933, 'One06': 0.5271167390479921, 'Nine07': 0.5168278883845178, 'Three06': 0.5156075294548821, 'Six10': 0.5139849267436674, 'Eight07': 0.5124811064135268, 'Three10': 0.5071268241163134, 'Nine05': 0.5050376323348436, 'Three03': 0.49887243718590035, 'Three09': 0.49059551454629413, 'Eight01': 0.4841415465604322, 'Eight04': 0.4644992738060415, 'Nine09': 0.4638457503506975, 'Five03': 0.456137260176816, 'Five02': 0.45092886989454406, 'Three08': 0.45083497675575746, 'Nine03': 0.448731372886257, 'Six04': 0.4455412039843226, 'Nine10': 0.44308823993602486, 'One09': 0.44250719870193944, 'Five06': 0.4378291117116281, 'Five07': 0.41913634300530667, 'Seven04': 0.3910762147558666, 'Two01': 0.38774388004812166, 'One07': 0.38437016065539453, 'Two08': 0.3823011884895269, 'Seven03': 0.3719699279289522, 'Two02': 0.3714476911529834, 'Two06': 0.36600386348210157, 'One04': 0.3531727938864633, 'Seven08': 0.34767422867405773, 'Five05': 0.3405592857463612, 'Seven10': 0.33798753090780864, 'Two10': 0.3352726444942019, 'Seven09': 0.3289077965374395}"
1,Five,1,5,50,"['Zero01', 'Zero03', 'Zero06', 'Zero05', 'Zero09', 'One10', 'One09', 'One04', 'One06', 'One07', 'Two01', 'Two06', 'Two10', 'Two02', 'Two08', 'Three10', 'Three06', 'Three03', 'Three08', 'Three09', 'Four06', 'Four08', 'Four04', 'Four03', 'Four09', 'Five06', 'Five07', 'Five05', 'Five03', 'Five02', 'Six02', 'Six08', 'Six05', 'Six04', 'Six10', 'Seven08', 'Seven09', 'Seven03', 'Seven10', 'Seven04', 'Eight10', 'Eight04', 'Eight09', 'Eight07', 'Eight01', 'Nine07', 'Nine09', 'Nine10', 'Nine03', 'Nine05']",Five10,Five06,1,0.92,Five06,"{'Five06': 0.9208788198653247, 'Five03': 0.9031158669445695, 'Five05': 0.8961229597382707, 'Five07': 0.8814205236351174, 'Five02': 0.8430158548026659, 'One04': 0.7440363552594879, 'One10': 0.742615587202268, 'One06': 0.7426155872022636, 'Three06': 0.7143851889082191, 'Three10': 0.7082788200515159, 'Seven04': 0.6985409450277286, 'Three09': 0.6860730033267773, 'Three03': 0.681294215371685, 'Seven03': 0.6808096451172282, 'Six04': 0.6694377356369421, 'One09': 0.6571885749178741, 'Two02': 0.6437811168895106, 'Two06': 0.6435765303084409, 'Two01': 0.6359998691994245, 'Six10': 0.615540699030998, 'Seven10': 0.6149538264632197, 'Two10': 0.6141300482446155, 'Seven09': 0.6060883861709324, 'One07': 0.6029787114741937, 'Two08': 0.5999400763858549, 'Three08': 0.5784844829074353, 'Six05': 0.5569179243997383, 'Six08': 0.5471227447031312, 'Nine09': 0.5444091556177362, 'Seven08': 0.5441837070710207, 'Six02': 0.5277690009473353, 'Nine05': 0.5229089595559258, 'Four06': 0.517040010685602, 'Nine03': 0.506262179955817, 'Nine10': 0.5049880361175514, 'Nine07': 0.49575110532747313, 'Four09': 0.4493630728574959, 'Four03': 0.4449018234433829, 'Four08': 0.4448806892439474, 'Four04': 0.42742670322104714, 'Eight09': 0.3460540084537468, 'Eight07': 0.30791273682899967, 'Zero06': 0.2739104534336153, 'Zero03': 0.26931381369006113, 'Eight01': 0.2682643578506443, 'Zero05': 0.26454065750843925, 'Eight10': 0.2636632352708306, 'Zero01': 0.1921939403931523, 'Eight04': 0.16491079565949585, 'Zero09': 0.1366724885938817}"
1,Six,1,5,50,"['Zero01', 'Zero03', 'Zero06', 'Zero05', 'Zero09', 'One10', 'One09', 'One04', 'One06', 'One07', 'Two01', 'Two06', 'Two10', 'Two02', 'Two08', 'Three10', 'Three06', 'Three03', 'Three08', 'Three09', 'Four06', 'Four08', 'Four04', 'Four03', 'Four09', 'Five06', 'Five07', 'Five05', 'Five03', 'Five02', 'Six02', 'Six08', 'Six05', 'Six04', 'Six10', 'Seven08', 'Seven09', 'Seven03', 'Seven10', 'Seven04', 'Eight10', 'Eight04', 'Eight09', 'Eight07', 'Eight01', 'Nine07', 'Nine09', 'Nine10', 'Nine03', 'Nine05']",Six09,Six02,1,0.9,Six02,"{'Six02': 0.9014199489110825, 'Six08': 0.8472829544914382, 'Six05': 0.8451969621202166, 'Six10': 0.8227897664587971, 'Six04': 0.8067253100255734, 'Four06': 0.7556592456020956, 'Four03': 0.7028099569419122, 'Four09': 0.688206709135113, 'Four08': 0.655030532659153, 'Four04': 0.6111195399942989, 'Zero06': 0.591929140310449, 'Five03': 0.5874819913793592, 'Five06': 0.5852964039585971, 'Zero05': 0.5788738229896916, 'Zero03': 0.5787664504245518, 'Five07': 0.5732746269774895, 'One04': 0.5526775246789364, 'Five05': 0.5519633226361815, 'Five02': 0.544304770240322, 'One06': 0.535725599456611, 'One10': 0.5357255994565957, 'Eight09': 0.5203515019908054, 'Three06': 0.5100611135781027, 'Zero01': 0.5083846379236314, 'Three10': 0.5055875792886897, 'Eight07': 0.4884206173286214, 'Eight10': 0.4867186941725682, 'Three03': 0.47965793823857206, 'Three09': 0.4749782488655149, 'Three08': 0.44499361914629687, 'Eight01': 0.4414904121518656, 'Nine05': 0.4228421166347487, 'One09': 0.422462165082785, 'Zero09': 0.4169784071492211, 'Two01': 0.4002660179026608, 'One07': 0.39728038155838363, 'Seven04': 0.3889397772691193, 'Two08': 0.3876335776772091, 'Two02': 0.38187548445868447, 'Eight04': 0.37505496686887496, 'Two06': 0.37288877124587017, 'Seven03': 0.3636552023402484, 'Nine07': 0.3602731031632095, 'Nine09': 0.3552700904877113, 'Two10': 0.33962683661887816, 'Seven10': 0.31836267938660223, 'Seven09': 0.3093616187155176, 'Nine03': 0.3090993748864602, 'Nine10': 0.3022372372653779, 'Seven08': 0.27560884682116016}"
1,Seven,1,5,50,"['Zero01', 'Zero03', 'Zero06', 'Zero05', 'Zero09', 'One10', 'One09', 'One04', 'One06', 'One07', 'Two01', 'Two06', 'Two10', 'Two02', 'Two08', 'Three10', 'Three06', 'Three03', 'Three08', 'Three09', 'Four06', 'Four08', 'Four04', 'Four03', 'Four09', 'Five06', 'Five07', 'Five05', 'Five03', 'Five02', 'Six02', 'Six08', 'Six05', 'Six04', 'Six10', 'Seven08', 'Seven09', 'Seven03', 'Seven10', 'Seven04', 'Eight10', 'Eight04', 'Eight09', 'Eight07', 'Eight01', 'Nine07', 'Nine09', 'Nine10', 'Nine03', 'Nine05']",Seven02,Seven08,1,0.91,Seven08,"{'Seven08': 0.9143386034952419, 'Seven09': 0.8318520891155319, 'Seven10': 0.8259030756574847, 'Seven03': 0.7624418540509144, 'Seven04': 0.7402578088091103, 'Two06': 0.6561435964742497, 'Two10': 0.6505051410336982, 'One06': 0.6457541417366821, 'One10': 0.6457541417366364, 'One09': 0.6441147444076307, 'Nine03': 0.6436771466221609, 'Three03': 0.6364963788244782, 'Two02': 0.6345158206487873, 'Three09': 0.632484766957912, 'Nine10': 0.632087555842691, 'Two08': 0.6255553925018186, 'Three06': 0.6154043529960793, 'Three10': 0.6118140408228785, 'Two01': 0.6013528065133216, 'Nine09': 0.5736319260384939, 'Three08': 0.5554934054033008, 'One07': 0.5388810664427017, 'Nine07': 0.5221198046463751, 'Five02': 0.49016790905327023, 'Five03': 0.47618259018455844, 'Five05': 0.4589929868198581, 'Five06': 0.45564706391248666, 'Nine05': 0.4488809309967995, 'One04': 0.4207728744856002, 'Five07': 0.39993516108406946, 'Four06': 0.37903787518929977, 'Four09': 0.3255727378814983, 'Four03': 0.3123146610454266, 'Four04': 0.30160540401127667, 'Four08': 0.294586383425677, 'Six04': 0.28792355394108804, 'Six08': 0.2793011025918828, 'Six05': 0.27875986716354084, 'Eight10': 0.27468348651072516, 'Six10': 0.2604443900456408, 'Eight09': 0.2591277263353523, 'Six02': 0.24145737011931911, 'Eight07': 0.23751544937137992, 'Eight01': 0.21350232921168977, 'Zero03': 0.21189326448677337, 'Zero05': 0.1976674993108497, 'Zero06': 0.19749998110181521, 'Eight04': 0.17469493423221738, 'Zero01': 0.15418217275312174, 'Zero09': 0.14833660385813474}"
1,Eight,1,5,50,"['Zero01', 'Zero03', 'Zero06', 'Zero05', 'Zero09', 'One10', 'One09', 'One04', 'One06', 'One07', 'Two01', 'Two06', 'Two10', 'Two02', 'Two08', 'Three10', 'Three06', 'Three03', 'Three08', 'Three09', 'Four06', 'Four08', 'Four04', 'Four03', 'Four09', 'Five06', 'Five07', 'Five05', 'Five03', 'Five02', 'Six02', 'Six08', 'Six05', 'Six04', 'Six10', 'Seven08', 'Seven09', 'Seven03', 'Seven10', 'Seven04', 'Eight10', 'Eight04', 'Eight09', 'Eight07', 'Eight01', 'Nine07', 'Nine09', 'Nine10', 'Nine03', 'Nine05']",Eight05,Eight01,1,0.89,Eight01,"{'Eight01': 0.8919604865034197, 'Eight07': 0.8820835527005245, 'Eight09': 0.8647691818644717, 'Eight04': 0.7301801284159561, 'Eight10': 0.7036603657517002, 'Six02': 0.5184679450855431, 'Zero01': 0.4919297761274195, 'Zero06': 0.49047896884205366, 'Four03': 0.48304644984716205, 'Zero05': 0.48190851247765454, 'Zero03': 0.47975202991105403, 'Six10': 0.4779150790320982, 'Four09': 0.4741797888096231, 'Four04': 0.46515868043109854, 'Six08': 0.4632977979116699, 'Six05': 0.4632695533211305, 'Four08': 0.46054265421953966, 'Four06': 0.4420347065779492, 'Six04': 0.4281863235367479, 'Zero09': 0.4171434378581266, 'One04': 0.3827363936239154, 'Three08': 0.3813028388256767, 'One10': 0.3752086848489572, 'One06': 0.3752086848489522, 'One07': 0.36668733265498765, 'Three10': 0.32029228916887187, 'Five05': 0.3142790609344054, 'Two08': 0.30911976705352395, 'Three06': 0.30555324166731834, 'Nine10': 0.3027948838977981, 'Three03': 0.30218564661944103, 'Nine07': 0.3006365647675462, 'Three09': 0.29052951422464923, 'Five06': 0.28954772350189606, 'Five03': 0.28679587652743443, 'Nine05': 0.27656305414154403, 'Nine09': 0.2725851351906059, 'Two06': 0.26450244640455667, 'Two01': 0.25951742603115946, 'Two02': 0.2582362257224142, 'Nine03': 0.25720349951863797, 'One09': 0.25646702112139397, 'Five07': 0.24126453196516684, 'Seven04': 0.23200516854566033, 'Seven10': 0.22854075760536285, 'Seven09': 0.2265474367608642, 'Two10': 0.22491073867289102, 'Seven03': 0.22283137647263385, 'Seven08': 0.22177272451427732, 'Five02': 0.21614757763508097}"
1,Nine,1,5,50,"['Zero01', 'Zero03', 'Zero06', 'Zero05', 'Zero09', 'One10', 'One09', 'One04', 'One06', 'One07', 'Two01', 'Two06', 'Two10', 'Two02', 'Two08', 'Three10', 'Three06', 'Three03', 'Three08', 'Three09', 'Four06', 'Four08', 'Four04', 'Four03', 'Four09', 'Five06', 'Five07', 'Five05', 'Five03', 'Five02', 'Six02', 'Six08', 'Six05', 'Six04', 'Six10', 'Seven08', 'Seven09', 'Seven03', 'Seven10', 'Seven04', 'Eight10', 'Eight04', 'Eight09', 'Eight07', 'Eight01', 'Nine07', 'Nine09', 'Nine10', 'Nine03', 'Nine05']",Nine06,Nine05,1,0.93,Nine05,"{'Nine05': 0.9309807049320302, 'Nine07': 0.8357608591135666, 'Nine09': 0.83262496911068, 'Five02': 0.6887170310354285, 'Nine03': 0.6852246627742279, 'Nine10': 0.6761966862087629, 'Five03': 0.6132577872728452, 'Five07': 0.5880190262730935, 'Four08': 0.5817163636285085, 'Four04': 0.5815227077599638, 'Five06': 0.5698995942928549, 'Four06': 0.5549943897164868, 'Four09': 0.5447741818185797, 'One10': 0.5407099757776374, 'One06': 0.5407099757776226, 'Four03': 0.5341345271317998, 'Five05': 0.5162855172501727, 'Six08': 0.48344752758193665, 'One09': 0.4823082039801966, 'Six02': 0.475923909533013, 'Three03': 0.4669885129642273, 'One04': 0.4631849544728657, 'Seven08': 0.45186276811203274, 'Three06': 0.44358752046850625, 'Three10': 0.43677854376354, 'Six05': 0.43585604856254545, 'Three09': 0.43131567116353764, 'Seven10': 0.431122305591773, 'Seven04': 0.42993719343622305, 'Seven03': 0.4298290242132795, 'Seven09': 0.4285088685043278, 'Zero09': 0.4034748936145123, 'Zero06': 0.40074586691665914, 'Zero03': 0.3950128836375476, 'Six10': 0.3912818425444866, 'Zero05': 0.3840516157081074, 'Six04': 0.37838328161927837, 'Three08': 0.3777938002123171, 'Two01': 0.37323454775120235, 'Zero01': 0.3726228617097669, 'Two02': 0.37036626052430566, 'Two06': 0.36972667901407297, 'Two08': 0.35558454659671657, 'One07': 0.35538700302153814, 'Two10': 0.34539420997386505, 'Eight07': 0.33504065931342686, 'Eight09': 0.3279092059072771, 'Eight01': 0.30082977394313226, 'Eight10': 0.26764640399994977, 'Eight04': 0.2599499674567931}"
1,Zero,1,6,60,"['Zero05', 'Zero10', 'Zero03', 'Zero09', 'Zero06', 'Zero07', 'One09', 'One06', 'One08', 'One04', 'One02', 'One05', 'Two05', 'Two10', 'Two03', 'Two09', 'Two06', 'Two01', 'Three09', 'Three08', 'Three03', 'Three10', 'Three06', 'Three05', 'Four10', 'Four06', 'Four03', 'Four01', 'Four09', 'Four04', 'Five09', 'Five06', 'Five10', 'Five02', 'Five03', 'Five05', 'Six01', 'Six09', 'Six07', 'Six06', 'Six03', 'Six04', 'Seven10', 'Seven01', 'Seven07', 'Seven08', 'Seven02', 'Seven09', 'Eight04', 'Eight03', 'Eight08', 'Eight01', 'Eight07', 'Eight06', 'Nine06', 'Nine02', 'Nine10', 'Nine07', 'Nine01', 'Nine08']",Zero02,Zero09,1,0.93,Zero09,"{'Zero09': 0.931077438535688, 'Zero10': 0.9289845101561405, 'Zero05': 0.9286088368500558, 'Zero03': 0.9265572628070933, 'Zero07': 0.9258075771659866, 'Zero06': 0.9122165208702194, 'Six06': 0.7600297791199797, 'Six07': 0.6546196279834031, 'Six09': 0.6498883472639566, 'Four10': 0.6377090925694258, 'Four03': 0.6269950304655183, 'Six01': 0.6226558231401382, 'Four09': 0.6090371509413827, 'Four06': 0.5905194448834461, 'Eight07': 0.5559609060119658, 'Six03': 0.5348235282613194, 'Four04': 0.5264704089697778, 'Eight03': 0.522722667991252, 'Eight08': 0.5099557177263697, 'Four01': 0.49247532199016597, 'Eight01': 0.488086819031216, 'Eight06': 0.46137644767260966, 'Nine08': 0.4421349202111078, 'Six04': 0.43349240606355266, 'Eight04': 0.4324845541200629, 'Two01': 0.3855112120375447, 'Three10': 0.3823501219734574, 'One02': 0.37690945290281996, 'Three08': 0.37526784778581423, 'Nine06': 0.37514136628042827, 'Three06': 0.37074808458147623, 'Nine02': 0.369871248789151, 'Five02': 0.3663247748484668, 'Five03': 0.36014934421374767, 'Two10': 0.3600791278552462, 'One06': 0.35338102490102796, 'One08': 0.3533810249010254, 'Two05': 0.34888767589394787, 'Nine01': 0.34748770340977453, 'Two03': 0.3428057834623093, 'Three03': 0.34000637059407923, 'Nine07': 0.3345958614433113, 'Five06': 0.3335899191560322, 'Two06': 0.33074077131590496, 'One09': 0.32954210523860594, 'Five09': 0.3275483077366258, 'Three09': 0.32677271036440303, 'Three05': 0.3267103852870986, 'Five10': 0.3230839073944345, 'Two09': 0.3124409626499821}"
1,One,1,6,60,"['Zero05', 'Zero10', 'Zero03', 'Zero09', 'Zero06', 'Zero07', 'One09', 'One06', 'One08', 'One04', 'One02', 'One05', 'Two05', 'Two10', 'Two03', 'Two09', 'Two06', 'Two01', 'Three09', 'Three08', 'Three03', 'Three10', 'Three06', 'Three05', 'Four10', 'Four06', 'Four03', 'Four01', 'Four09', 'Four04', 'Five09', 'Five06', 'Five10', 'Five02', 'Five03', 'Five05', 'Six01', 'Six09', 'Six07', 'Six06', 'Six03', 'Six04', 'Seven10', 'Seven01', 'Seven07', 'Seven08', 'Seven02', 'Seven09', 'Eight04', 'Eight03', 'Eight08', 'Eight01', 'Eight07', 'Eight06', 'Nine06', 'Nine02', 'Nine10', 'Nine07', 'Nine01', 'Nine08']",One01,One05,1,0.91,One05,"{'One05': 0.9095347862239113, 'One04': 0.8478770071442218, 'One08': 0.8265749199559271, 'One06': 0.8265749199558695, 'Five05': 0.8039936787844656, 'Five06': 0.7913452188430989, 'Five10': 0.7728971747102586, 'Five09': 0.7522926803087941, 'Five03': 0.7484919064198646, 'One02': 0.7103565161485501, 'Two06': 0.6926598791802036, 'Five02': 0.6917064062795655, 'Two09': 0.656282638452472, 'Six04': 0.6351409054546329, 'Three09': 0.6298710364297315, 'Three06': 0.6154244562868801, 'Three05': 0.6065648015560607, 'Seven01': 0.5992681532086729, 'Three10': 0.5887707660510662, 'Two05': 0.583548748682717, 'Three08': 0.5822675463754166, 'Two01': 0.5749552816587623, 'Six03': 0.5712180565115936, 'Two03': 0.5635499577491665, 'Three03': 0.5556422276321993, 'Two10': 0.5466161817921986, 'One09': 0.5040809912382767, 'Six07': 0.4888325367894433, 'Six01': 0.48557848175269835, 'Seven10': 0.4805122529416552, 'Six09': 0.4796158186707259, 'Seven09': 0.4696010668700281, 'Nine10': 0.4693908761989124, 'Nine06': 0.4209326232698285, 'Six06': 0.42039880674899, 'Seven08': 0.4186193614353847, 'Nine02': 0.4122496941447248, 'Nine08': 0.41089004988913813, 'Four01': 0.39920541589522474, 'Nine07': 0.39321110357456646, 'Nine01': 0.3922179568066143, 'Four06': 0.3837883517859033, 'Four04': 0.3542674314326659, 'Seven02': 0.33671720556859397, 'Four09': 0.33586552783140255, 'Four03': 0.3267591429080686, 'Four10': 0.2774015261649524, 'Eight07': 0.2744867342731886, 'Eight01': 0.26038024995576237, 'Eight03': 0.2560190303353149}"
1,Two,1,6,60,"['Zero05', 'Zero10', 'Zero03', 'Zero09', 'Zero06', 'Zero07', 'One09', 'One06', 'One08', 'One04', 'One02', 'One05', 'Two05', 'Two10', 'Two03', 'Two09', 'Two06', 'Two01', 'Three09', 'Three08', 'Three03', 'Three10', 'Three06', 'Three05', 'Four10', 'Four06', 'Four03', 'Four01', 'Four09', 'Four04', 'Five09', 'Five06', 'Five10', 'Five02', 'Five03', 'Five05', 'Six01', 'Six09', 'Six07', 'Six06', 'Six03', 'Six04', 'Seven10', 'Seven01', 'Seven07', 'Seven08', 'Seven02', 'Seven09', 'Eight04', 'Eight03', 'Eight08', 'Eight01', 'Eight07', 'Eight06', 'Nine06', 'Nine02', 'Nine10', 'Nine07', 'Nine01', 'Nine08']",Two07,Two01,1,0.95,Two01,"{'Two01': 0.946288362494979, 'Two05': 0.9313503712425215, 'Two06': 0.9293757621392413, 'Two09': 0.9277619991354207, 'Two10': 0.9049316682658944, 'Two03': 0.8758563413199277, 'Seven01': 0.8130458098083757, 'One09': 0.7928472670369813, 'One06': 0.7505491872271621, 'One08': 0.7505491872271113, 'Seven10': 0.7413480854022837, 'Seven09': 0.7333929211384072, 'One02': 0.7251759308953456, 'Three06': 0.7076235879852686, 'Three03': 0.7061312712376918, 'Three10': 0.7026380132418499, 'Three09': 0.7002135515446537, 'One04': 0.687978481789729, 'Three08': 0.6868626409961898, 'Seven08': 0.6817884478666205, 'Five05': 0.6301593976112516, 'Five06': 0.6297563162427687, 'Five10': 0.6211616306448584, 'Seven02': 0.6193757191068013, 'Three05': 0.6189319996552214, 'Five09': 0.6119234824606914, 'One05': 0.5988907602388243, 'Five03': 0.5901604293758852, 'Seven07': 0.5840513611420409, 'Five02': 0.5527289303335836, 'Six04': 0.5501502061969488, 'Six03': 0.4912549699470675, 'Nine01': 0.4516011633866278, 'Four06': 0.4370712737587107, 'Nine02': 0.4201092238538344, 'Nine10': 0.4192681506656003, 'Six07': 0.4073850304651224, 'Six06': 0.4056244635393135, 'Six01': 0.40352674617157824, 'Six09': 0.39467869718152193, 'Four10': 0.38720721005070136, 'Nine07': 0.38336237211705504, 'Zero06': 0.380674984788111, 'Four01': 0.37890129075207235, 'Zero03': 0.37632527426725404, 'Zero05': 0.3717005240728656, 'Nine06': 0.3688280838779012, 'Nine08': 0.3659289695826118, 'Four03': 0.356059268394057, 'Four09': 0.3515399650550761}"
